Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
5165,0,-0.0131869,-0.00198987,0.00406275,442.742,-399.225,250.579
5166,0,-0.0133133,-0.0014099,0.00236348,442.01,-398.915,250.534
5167,0,-0.0136261,-0.00149743,0.0031204,441.293,-398.649,250.466
5168,0,-0.0139384,-0.00173759,0.00306694,440.632,-398.398,250.395
5169,0,-0.0138488,-0.00167848,0.00275676,439.973,-398.162,250.316
5170,0,-0.013133,-0.00285812,0.00412348,439.183,-397.897,250.252
5171,0,-0.0132278,-0.00227148,0.00376325,438.499,-397.623,250.184
5172,0,-0.0136187,-0.00136686,0.00271687,437.828,-397.296,250.141
5173,0,-0.0137815,-0.00162867,0.00367359,437.128,-397.078,250.06
5174,0,-0.0131051,-0.00200067,0.0029192,436.442,-396.805,249.97
5175,0,-0.0148271,-0.00201657,0.00357423,435.773,-396.51,249.913
5176,0,-0.0134075,-0.00173054,0.00407594,435.041,-396.273,249.86
5177,0,-0.0137571,-0.00148709,0.00334299,434.309,-395.965,249.793
5178,0,-0.0135503,-0.00168123,0.00412523,433.644,-395.714,249.72
5179,0,-0.0129603,-0.00241167,0.00389738,432.944,-395.439,249.643
5180,0,-0.0137358,-0.0020807,0.00361011,432.278,-395.161,249.576
5181,0,-0.0135797,-0.00210033,0.00447078,431.56,-394.907,249.524
5182,0,-0.0141915,-0.00123389,0.00364093,430.828,-394.602,249.464
5183,0,-0.0143011,-0.00191339,0.00423301,430.137,-394.328,249.367
5184,0,-0.0130957,-0.00202228,0.00451838,429.443,-394.086,249.286
5185,0,-0.0138758,-0.0025051,0.00298584,428.78,-393.806,249.227
5186,0,-0.0140098,-0.00147616,0.00408818,428.053,-393.518,249.181
5187,0,-0.0138082,-0.00127262,0.00353855,427.327,-393.274,249.117
5188,0,-0.013609,-0.00123187,0.00381247,426.649,-392.96,249.037
5189,0,-0.0137395,-0.00119328,0.00420949,426.014,-392.721,248.95
5190,0,-0.0127074,-0.00276574,0.00322744,425.248,-392.469,248.881
5191,0,-0.0130331,-0.00192328,0.00406187,424.543,-392.19,248.826
5192,0,-0.0143211,-0.000659799,0.00360802,423.886,-391.889,248.769
5193,0,-0.0144393,-0.00050542,0.00347263,423.149,-391.596,248.701
5194,0,-0.0125258,0.0046447,0.00722214,422.046,-390.971,248.53
5195,0,-0.0127656,0.00460951,0.00765979,421.377,-390.709,248.459
5196,0,-0.0135046,0.0045246,0.00718917,420.693,-390.409,248.412
5197,0,-0.0132373,0.00443347,0.00760154,419.958,-390.128,248.352
5198,0,-0.0133319,0.00503261,0.00630146,419.191,-389.831,248.287
5199,0,-0.0126506,0.00484088,0.00732215,418.54,-389.605,248.209
5200,0,-0.0122925,0.00518747,0.00684789,417.862,-389.321,248.141
5201,0,-0.0128681,0.00427518,0.00743672,417.134,-389.045,248.076
5202,0,-0.0125701,0.00426609,0.00824902,416.435,-388.778,247.996
5203,0,-0.0128987,0.0053996,0.00663183,415.739,-388.455,247.942
5204,0,-0.0124761,0.00555588,0.00689815,415.051,-388.192,247.855
5205,0,-0.012136,0.00521349,0.00738804,414.349,-387.949,247.789
5206,0,-0.0128498,0.00478597,0.00757958,413.613,-387.663,247.726
5207,0,-0.0129633,0.00495665,0.0085373,412.948,-387.419,247.666
5208,0,-0.0136241,0.00550003,0.00816443,412.254,-387.122,247.615
5209,0,-0.0126562,0.00548776,0.00745585,411.513,-386.86,247.55
5210,0,-0.0123127,0.005911,0.00770679,410.835,-386.575,247.47
5211,0,-0.0130695,0.0055245,0.00725011,410.136,-386.287,247.409
5212,0,-0.013229,0.00500288,0.00823094,409.417,-386.016,247.331
5213,0,-0.0138443,0.00544663,0.00860586,408.706,-385.74,247.263
5214,0,-0.0121868,0.0054812,0.00845959,407.974,-385.466,247.192
5215,0,-0.012297,0.00581608,0.0087492,407.307,-385.186,247.124
5216,0,-0.0129499,0.00568572,0.00771269,406.592,-384.88,247.056
5217,0,-0.0126304,0.00484415,0.00807676,405.845,-384.62,246.995
5218,0,-0.0136753,0.00570356,0.00905714,405.19,-384.336,246.937
5219,0,-0.0128022,0.0061275,0.00879791,404.481,-384.081,246.863
5220,0,-0.0121666,0.00582488,0.00965172,403.784,-383.845,246.788
5221,0,-0.0129504,0.00636919,0.00849645,403.065,-383.524,246.72
5222,0,-0.0128415,0.00586491,0.00796519,402.355,-383.223,246.647
5223,0,-0.014062,0.00557639,0.008409,401.689,-382.948,246.585
5224,0,-0.0130234,0.00584459,0.00807849,400.966,-382.688,246.53
5225,0,-0.0117413,0.00521408,0.00940588,400.238,-382.467,246.449
5226,0,-0.0121362,0.00611257,0.00854834,399.556,-382.148,246.38
5227,0,-0.0130307,0.00552271,0.00833307,398.864,-381.848,246.314
5228,0,-0.0138669,0.00564028,0.00826642,398.125,-381.561,246.243
5229,0,-0.0139433,0.00603048,0.00789522,397.414,-381.274,246.17
5230,0,-0.0130587,0.00601516,0.00921472,396.704,-381.015,246.098
5231,0,-0.0117845,0.00593548,0.00894336,396.028,-380.758,246.02
5232,0,-0.0130262,0.0058919,0.00939466,395.336,-380.495,245.972
5233,0,-0.0132388,0.00562304,0.00924539,394.598,-380.238,245.907
5234,0,-0.0136807,0.00513323,0.0087768,393.907,-379.929,245.844
5235,0,-0.0139649,0.00610728,0.00950957,393.237,-379.631,245.773
5236,0,-0.0120363,0.00565481,0.00981401,392.513,-379.388,245.702
5237,0,-0.0121024,0.00528044,0.00962097,391.793,-379.115,245.617
5238,0,-0.0132576,0.00566533,0.0094594,391.081,-378.809,245.555
5239,0,-0.0137775,0.00585072,0.00948391,390.418,-378.542,245.482
5240,0,-0.0137626,0.00578466,0.00937269,389.708,-378.242,245.427
5241,0,-0.0126055,0.00581993,0.00949399,389.003,-378.001,245.36
5242,0,-0.0124016,0.00549952,0.00988625,388.287,-377.742,245.282
5243,0,-0.0138799,0.00546933,0.00944677,387.587,-377.426,245.211
5244,0,-0.0145427,0.00520797,0.0101067,386.886,-377.165,245.149
5245,0,-0.0138535,0.00544764,0.00993964,386.153,-376.898,245.07
5246,0,-0.0138538,0.00610731,0.0104481,385.504,-376.622,245.019
5247,0,-0.0126952,0.0056881,0.00989237,384.799,-376.332,244.948
5248,0,-0.0130461,0.00564129,0.010448,384.07,-376.073,244.88
5249,0,-0.0149515,0.0056786,0.0103986,383.391,-375.802,244.813
5250,0,-0.0140018,0.00602871,0.0106003,382.667,-375.534,244.752
5251,0,-0.0138649,0.00629385,0.0109586,381.988,-375.255,244.672
5252,0,-0.0127564,0.00575006,0.0101719,381.301,-374.946,244.594
5253,0,-0.012612,0.00580916,0.00954358,380.558,-374.692,244.533
5254,0,-0.0143946,0.00581386,0.0103794,379.884,-374.429,244.461
5255,0,-0.013916,0.00607133,0.00993631,379.18,-374.141,244.403
5256,0,-0.0142479,0.00634042,0.0107822,378.495,-373.883,244.324
5257,0,-0.0121004,0.00586527,0.0104461,377.76,-373.6,244.248
5258,0,-0.0126759,0.00589308,0.0097947,377.032,-373.303,244.176
5259,0,-0.0132538,0.0063291,0.00995096,376.357,-373.007,244.105
5260,0,-0.0136419,0.00596843,0.0102997,375.66,-372.755,244.044
5261,0,-0.0138208,0.00620703,0.0106205,374.945,-372.516,243.973
5262,0,-0.0124018,0.00607324,0.0112398,374.264,-372.243,243.901
5263,0,-0.012832,0.005916,0.0113581,373.554,-371.947,243.824
5264,0,-0.0133499,0.00587316,0.0109429,372.853,-371.656,243.756
5265,0,-0.0136444,0.00574129,0.0103777,372.124,-371.374,243.702
5266,0,-0.0149389,0.00579329,0.0106755,371.428,-371.12,243.633
5267,0,-0.0140577,0.00677496,0.0109791,370.753,-370.842,243.56
5268,0,-0.0126669,0.00612725,0.0110723,370.033,-370.561,243.498
5269,0,-0.0125857,0.00579779,0.0116202,369.309,-370.289,243.418
5270,0,-0.0134651,0.00578394,0.0111312,368.6,-369.999,243.356
5271,0,-0.0140028,0.00612686,0.0103091,367.908,-369.72,243.288
5272,0,-0.0141998,0.00634984,0.0110267,367.233,-369.449,243.234
5273,0,-0.0126233,0.00641677,0.0115176,366.518,-369.202,243.166
5274,0,-0.0125312,0.00633136,0.0120113,365.804,-368.921,243.083
5275,0,-0.0129035,0.0055017,0.0124573,365.102,-368.643,243.021
5276,0,-0.0132465,0.00608586,0.0117852,364.404,-368.377,242.949
5277,0,-0.0142291,0.00643827,0.0114967,363.709,-368.093,242.892
5278,0,-0.0135853,0.00684525,0.0109861,363.012,-367.83,242.834
5279,0,-0.0128347,0.00719583,0.0115298,362.306,-367.539,242.77
5280,0,-0.0131758,0.00592096,0.0120322,361.595,-367.243,242.701
5281,0,-0.0134613,0.00558911,0.0117195,360.865,-366.983,242.618
5282,0,-0.0141607,0.00593251,0.0114374,360.168,-366.705,242.556
5283,0,-0.0137662,0.0069,0.0110009,359.493,-366.431,242.499
5284,0,-0.01406,0.00736154,0.0115878,358.79,-366.167,242.439
5285,0,-0.0124864,0.00678316,0.0122498,358.084,-365.897,242.371
5286,0,-0.012581,0.00591266,0.0119842,357.376,-365.608,242.302
5287,0,-0.0135401,0.00582108,0.0121001,356.68,-365.329,242.213
5288,0,-0.0135057,0.00592317,0.011317,355.981,-365.054,242.123
5289,0,-0.0136197,0.00691241,0.0115657,355.26,-364.78,242.083
5290,0,-0.0133459,0.00704669,0.0120164,354.572,-364.522,242.027
5291,0,-0.0130261,0.0066794,0.012302,353.864,-364.26,241.965
5292,0,-0.0138705,0.00558064,0.0127045,353.169,-363.969,241.883
5293,0,-0.0136103,0.00543733,0.0124063,352.458,-363.702,241.78
5294,0,-0.0141529,0.00651344,0.0127251,351.776,-363.439,241.708
5295,0,-0.0135159,0.00688682,0.012526,351.063,-363.137,241.678
5296,0,-0.0126419,0.00667066,0.0122146,350.331,-362.876,241.625
5297,0,-0.013164,0.00651876,0.0129222,349.639,-362.598,241.579
5298,0,-0.0135599,0.00646111,0.012532,348.951,-362.336,241.487
5299,0,-0.0133672,0.00669891,0.0127565,348.252,-362.067,241.398
5300,0,-0.0132943,0.0071463,0.0123275,347.567,-361.756,241.326
5301,0,-0.0125172,0.00706228,0.0128511,346.828,-361.48,241.288
5302,0,-0.0125851,0.00624035,0.0126842,346.128,-361.204,241.233
5303,0,-0.0135796,0.00647146,0.0123862,345.437,-360.923,241.165
5304,0,-0.0135949,0.00658038,0.013008,344.738,-360.685,241.064
5305,0,-0.0134874,0.00704426,0.0128999,344.04,-360.394,240.977
5306,0,-0.0134352,0.00624649,0.0129267,343.304,-360.124,240.92
5307,0,-0.0132464,0.0063362,0.0135312,342.62,-359.855,240.882
5308,0,-0.0131419,0.00600039,0.0128253,341.933,-359.572,240.82
5309,0,-0.0135996,0.00670683,0.0129476,341.218,-359.311,240.741
5310,0,-0.0133832,0.00694561,0.0132224,340.532,-359.024,240.634
5311,0,-0.0137805,0.00695698,0.0133833,339.808,-358.727,240.56
5312,0,-0.0130842,0.00619856,0.0128362,339.083,-358.443,240.521
5313,0,-0.0124643,0.00603612,0.0125536,338.38,-358.181,240.48
5314,0,-0.0132718,0.00655659,0.0134103,337.679,-357.912,240.42
5315,0,-0.0125385,0.00722553,0.0134909,337.009,-357.663,240.324
5316,0,-0.013428,0.00720217,0.0139144,336.308,-357.385,240.246
5317,0,-0.0137474,0.00690712,0.0131336,335.599,-357.105,240.19
5318,0,-0.0126786,0.00592457,0.0133474,334.855,-356.838,240.144
5319,0,-0.012367,0.00614418,0.0138958,334.153,-356.557,240.085
5320,0,-0.0130082,0.00647989,0.0141438,333.471,-356.289,240.012
5321,0,-0.0139196,0.00618375,0.0143145,332.777,-356.032,239.904
5322,0,-0.0143902,0.00633249,0.0138734,332.09,-355.731,239.832
5323,0,-0.0134551,0.00601167,0.0135794,331.375,-355.462,239.777
5324,0,-0.0133344,0.00572039,0.0137512,330.65,-355.173,239.738
5325,0,-0.0127796,0.00631671,0.014073,329.95,-354.9,239.683
5326,0,-0.0137302,0.0061779,0.0146607,329.256,-354.652,239.599
5327,0,-0.0140224,0.00631691,0.0144233,328.587,-354.374,239.515
5328,0,-0.0144378,0.00598262,0.0145595,327.873,-354.078,239.448
5329,0,-0.0140934,0.00606035,0.0139093,327.155,-353.775,239.399
5330,0,-0.0131487,0.00620163,0.0143124,326.437,-353.484,239.348
5331,0,-0.0133776,0.00641607,0.0147671,325.722,-353.217,239.277
5332,0,-0.0142552,0.00650447,0.0149906,325.046,-352.974,239.196
5333,0,-0.0147389,0.00603737,0.0154337,324.345,-352.723,239.122
5334,0,-0.0149142,0.006268,0.0153212,323.639,-352.441,239.061
5335,0,-0.0134993,0.00647433,0.0145351,322.943,-352.143,239.009
5336,0,-0.0135756,0.0069682,0.0146184,322.232,-351.852,238.955
5337,0,-0.0136079,0.00660656,0.0144318,321.555,-351.588,238.882
5338,0,-0.0141074,0.00594225,0.0149943,320.861,-351.346,238.793
5339,0,-0.014884,0.00615162,0.0150581,320.183,-351.079,238.718
5340,0,-0.014558,0.00648439,0.015349,319.461,-350.802,238.653
5341,0,-0.0134339,0.00642111,0.0147963,318.716,-350.507,238.619
5342,0,-0.0129639,0.00612919,0.0145288,318.025,-350.225,238.566
5343,0,-0.013696,0.00646103,0.0145363,317.351,-349.96,238.491
5344,0,-0.0134081,0.00592597,0.0149382,316.66,-349.703,238.404
5345,0,-0.0142104,0.00651825,0.0161753,316.004,-349.461,238.339
5346,0,-0.0143267,0.00616979,0.015918,315.262,-349.163,238.305
5347,0,-0.0141866,0.00568332,0.0151521,314.53,-348.875,238.257
5348,0,-0.0145234,0.00660193,0.0146934,313.85,-348.595,238.18
5349,0,-0.0136647,0.00652432,0.0148066,313.137,-348.323,238.106
5350,0,-0.0132042,0.00664686,0.0152562,312.449,-348.049,238.039
5351,0,-0.0147941,0.00649494,0.0164928,311.764,-347.796,237.971
5352,0,-0.0138147,0.00546062,0.0161938,311.042,-347.531,237.893
5353,0,-0.0146213,0.00646521,0.015877,310.341,-347.232,237.827
5354,0,-0.0139974,0.00673905,0.0154612,309.644,-346.954,237.742
5355,0,-0.0129688,0.00737689,0.0151787,308.936,-346.684,237.677
5356,0,-0.0140051,0.00702501,0.0152014,308.251,-346.408,237.626
5357,0,-0.0149439,0.00566474,0.0165103,307.568,-346.162,237.539
5358,0,-0.0148413,0.00563394,0.0168577,306.888,-345.889,237.463
5359,0,-0.0142033,0.00621733,0.0168176,306.146,-345.585,237.42
5360,0,-0.0135054,0.00738736,0.0163367,305.446,-345.313,237.342
5361,0,-0.0133784,0.00735655,0.0152792,304.73,-345.001,237.295
5362,0,-0.0138967,0.00615401,0.015297,304.035,-344.742,237.203
5363,0,-0.0150772,0.00560425,0.0163111,303.343,-344.468,237.129
5364,0,-0.0143608,0.00561971,0.0168588,302.653,-344.204,237.071
5365,0,-0.0135178,0.00697768,0.0167556,301.923,-343.951,237.027
5366,0,-0.0129704,0.00749136,0.0164676,301.24,-343.678,236.975
5367,0,-0.0135072,0.00671051,0.0152349,300.543,-343.376,236.897
5368,0,-0.0145356,0.00576616,0.0159808,299.847,-343.106,236.809
5369,0,-0.0147371,0.00574085,0.0164761,299.142,-342.828,236.759
5370,0,-0.0142353,0.00595806,0.0169821,298.434,-342.559,236.683
5371,0,-0.0138362,0.00668518,0.017236,297.716,-342.27,236.617
5372,0,-0.0129362,0.00661643,0.0171446,297.033,-341.997,236.54
5373,0,-0.0141353,0.00593118,0.0163502,296.293,-341.71,236.469
5374,0,-0.0143955,0.00568425,0.0163067,295.633,-341.457,236.401
5375,0,-0.014511,0.00585766,0.0164792,294.935,-341.182,236.33
5376,0,-0.0136637,0.00592337,0.017117,294.238,-340.904,236.262
5377,0,-0.0140387,0.0068194,0.0174172,293.533,-340.627,236.204
5378,0,-0.0138456,0.00616031,0.0177585,292.785,-340.348,236.135
5379,0,-0.0147094,0.00683494,0.0167901,292.104,-340.061,236.074
5380,0,-0.0142993,0.00608956,0.0165253,291.402,-339.784,235.99
5381,0,-0.0139056,0.00610058,0.0165598,290.716,-339.519,235.926
5382,0,-0.0142662,0.00657719,0.0175531,289.998,-339.259,235.865
5383,0,-0.0137783,0.00659627,0.0173874,289.303,-338.97,235.798
5384,0,-0.0145282,0.00722324,0.0180273,288.614,-338.7,235.741
5385,0,-0.01368,0.00669286,0.0171414,287.899,-338.441,235.667
5386,0,-0.0146249,0.00615742,0.0171771,287.219,-338.174,235.589
5387,0,-0.0139525,0.00535425,0.0172786,286.513,-337.909,235.514
5388,0,-0.0147049,0.00628624,0.0172681,285.827,-337.601,235.468
5389,0,-0.0142933,0.00682534,0.0179093,285.125,-337.334,235.398
5390,0,-0.0131525,0.00660557,0.0179068,284.402,-337.074,235.333
5391,0,-0.0140003,0.00667243,0.017768,283.707,-336.786,235.261
5392,0,-0.0141507,0.00511866,0.0172415,282.989,-336.515,235.165
5393,0,-0.0146871,0.00503002,0.0170223,282.325,-336.215,235.095
5394,0,-0.0143557,0.00575671,0.017384,281.604,-335.956,235.047
5395,0,-0.0125246,0.00665527,0.0173606,280.909,-335.676,234.988
5396,0,-0.014012,0.00778356,0.0178065,280.221,-335.379,234.935
5397,0,-0.0150006,0.00644469,0.0183138,279.483,-335.12,234.864
5398,0,-0.0150082,0.00566544,0.0175826,278.796,-334.856,234.775
5399,0,-0.0140712,0.00588645,0.0176996,278.089,-334.583,234.674
5400,0,-0.0131994,0.00669751,0.0175098,277.395,-334.284,234.604
5401,0,-0.0129213,0.00671968,0.0178638,276.675,-333.987,234.568
5402,0,-0.0140311,0.00661378,0.0177961,275.99,-333.733,234.516
5403,0,-0.0144773,0.00598336,0.0182569,275.292,-333.493,234.45
5404,0,-0.013949,0.00554061,0.0183361,274.61,-333.223,234.361
5405,0,-0.0143139,0.00575357,0.0181969,273.946,-332.942,234.289
5406,0,-0.0134021,0.00550325,0.01774,273.204,-332.679,234.233
5407,0,-0.0138969,0.00592143,0.01705,272.491,-332.378,234.166
5408,0,-0.0140346,0.00623406,0.0180823,271.784,-332.074,234.099
5409,0,-0.0136888,0.00640967,0.0182859,271.093,-331.773,234.036
5410,0,-0.0139334,0.00601011,0.018992,270.388,-331.55,233.962
5411,0,-0.0141886,0.00496368,0.0188024,269.685,-331.319,233.872
5412,0,-0.0141968,0.00332629,-0.00491532,269.65,-332.272,233.702
5413,0,-0.013549,0.00374941,-0.00434408,268.917,-331.949,233.669
5414,0,-0.0136698,0.00387047,-0.00480973,268.198,-331.652,233.612
5415,0,-0.0139941,0.00287159,-0.00367464,267.489,-331.389,233.536
5416,0,-0.015346,0.00225923,-0.00316839,266.816,-331.152,233.448
5417,0,-0.0161318,0.00236718,-0.00416063,266.188,-330.922,233.367
5418,0,-0.0143479,0.00286903,-0.00391417,265.455,-330.673,233.303
5419,0,-0.0129674,0.00364477,-0.00528679,264.729,-330.37,233.257
5420,0,-0.0135409,0.00320837,-0.00483529,263.978,-330.037,233.188
5421,0,-0.0150903,0.00300065,-0.00426881,263.319,-329.761,233.113
5422,0,-0.0152173,0.00269339,-0.00347729,262.649,-329.549,233.025
5423,0,-0.0144891,0.00325736,-0.00331789,261.968,-329.361,232.958
5424,0,-0.0139352,0.00309882,-0.00396174,261.281,-329.081,232.879
5425,0,-0.0133079,0.00332713,-0.00446363,260.564,-328.729,232.823
5426,0,-0.0137991,0.00300201,-0.00564025,259.827,-328.412,232.785
5427,0,-0.0150488,0.00317552,-0.00397101,259.124,-328.144,232.713
5428,0,-0.0153457,0.0032203,-0.00428367,258.456,-327.898,232.617
5429,0,-0.0154529,0.00303655,-0.00384389,257.791,-327.643,232.528
5430,0,-0.0151829,0.00342734,-0.00419243,257.099,-327.36,232.449
5431,0,-0.0138402,0.00250055,-0.00491563,256.348,-327.084,232.409
5432,0,-0.0139667,0.00283192,-0.00476781,255.646,-326.796,232.362
5433,0,-0.0138162,0.00347712,-0.00551527,254.963,-326.504,232.306
5434,0,-0.0143771,0.00255997,-0.00463667,254.282,-326.283,232.206
5435,0,-0.0151585,0.00297001,-0.00427423,253.652,-326.058,232.133
5436,0,-0.014813,0.00262407,-0.00398655,253.087,-325.856,232.047
5437,0,-0.015383,0.00256293,-0.00380236,252.632,-325.651,231.994
5438,0,-0.0151301,0.00362905,-0.00424669,252.226,-325.463,231.992
5439,0,-0.0142187,0.00309104,-0.00495416,251.843,-325.349,231.976
5440,0,-0.0138167,0.00283146,-0.00496019,251.53,-325.227,231.944
5441,0,-0.0139621,0.00252846,-0.00453041,251.354,-325.131,231.926
5442,0,-0.0138986,0.00249934,-0.00470641,251.226,-325.065,231.921
5443,0,-0.0140755,0.00225591,-0.00454296,251.128,-325.035,231.918
5444,0,-0.0138615,0.00189447,-0.00491778,251.107,-325.044,231.916
5445,0,-0.0142276,0.0022845,-0.00480794,251.134,-325.02,231.937
5446,0,-0.0138696,0.00254318,-0.00504439,251.171,-325.033,231.946
5447,0,-0.0143036,0.00215447,-0.00467335,251.134,-325.037,231.945
5448,0,-0.014012,0.00188189,-0.00463305,251.106,-325.038,231.941
5449,0,-0.0137365,0.00211396,-0.00480217,251.135,-325.045,231.941
5450,0,-0.0143681,0.00241027,-0.00479714,251.167,-325.033,231.952
5451,0,-0.0137575,0.0024362,-0.00490533,251.153,-325.051,231.934
5452,0,-0.0140666,0.00178197,-0.0050421,251.111,-325.051,231.933
5453,0,-0.0137566,0.00227648,-0.00485678,251.123,-325.047,231.927
5454,0,-0.014252,0.00263353,-0.00461211,251.181,-325.056,231.929
5455,0,-0.0140966,0.00240036,-0.00479014,251.16,-325.052,231.93
5456,0,-0.0138537,0.001977,-0.00478985,251.132,-325.078,231.922
5457,0,-0.014099,0.00180764,-0.00480079,251.131,-325.058,231.925
5458,0,-0.0143561,0.00219231,-0.00484332,251.168,-325.045,231.936
5459,0,-0.0140768,0.00256796,-0.00459279,251.16,-325.058,231.938
5460,0,-0.0138108,0.00200554,-0.00504033,251.124,-325.06,231.929
5461,0,-0.013925,0.0019284,-0.00472238,251.124,-325.04,231.938
5462,0,-0.0140885,0.00228925,-0.00491476,251.161,-325.048,231.942
5463,0,-0.0142227,0.00243041,-0.00484868,251.155,-325.03,231.945
5464,0,-0.0142708,0.00214954,-0.00483764,251.129,-325.044,231.941
5465,0,-0.0141195,0.00198451,-0.0049272,251.114,-325.042,231.934
5466,0,-0.0139123,0.00251359,-0.00456771,251.139,-325.043,231.942
5467,0,-0.0140694,0.00246507,-0.00466061,251.162,-325.046,231.949
5468,0,-0.0139076,0.00235945,-0.00496139,251.141,-325.059,231.937
5469,0,-0.0137806,0.00202991,-0.00462921,251.124,-325.058,231.925
5470,0,-0.0139037,0.00222946,-0.00496274,251.156,-325.053,231.924
5471,0,-0.0141687,0.00250011,-0.00464103,251.183,-325.057,231.93
5472,0,-0.0137664,0.00252576,-0.00481687,251.143,-325.056,231.925
5473,0,-0.0139511,0.00203256,-0.00490636,251.123,-325.055,231.918
5474,0,-0.0138898,0.00215363,-0.00509445,251.149,-325.057,231.93
5475,0,-0.0142904,0.00241364,-0.00480117,251.154,-325.051,231.932
5476,0,-0.0141257,0.00270475,-0.00494592,251.151,-325.069,231.938
5477,0,-0.0137484,0.00213897,-0.00494622,251.132,-325.061,231.931
5478,0,-0.0141461,0.00204021,-0.0050897,251.14,-325.039,231.941
5479,0,-0.0141877,0.00240003,-0.00466025,251.159,-325.039,231.945
5480,0,-0.0140854,0.00210261,-0.00501371,251.14,-325.027,231.936
5481,0,-0.0142277,0.001946,-0.00486773,251.116,-325.028,231.936
5482,0,-0.0140473,0.00209397,-0.00502091,251.129,-325.042,231.94
5483,0,-0.0139619,0.0022381,-0.00514454,251.149,-325.05,231.943
5484,0,-0.013991,0.00233489,-0.00491616,251.158,-325.055,231.942
5485,0,-0.0137904,0.00201,-0.00526656,251.127,-325.052,231.93
5486,0,-0.0135452,0.00221361,-0.00493592,251.146,-325.062,231.923
5487,0,-0.0138475,0.00241476,-0.00492714,251.166,-325.056,231.929
5488,0,-0.0139108,0.00268197,-0.00510411,251.168,-325.059,231.923
5489,0,-0.0140592,0.00205458,-0.0047162,251.143,-325.061,231.923
5490,0,-0.0138031,0.00183979,-0.00482403,251.13,-325.053,231.922
5491,0,-0.0139703,0.00235857,-0.0048003,251.161,-325.064,231.934
